log_fl	modelname	target	optimizer	learning_rate	epoch	hidden1	hidden2	dropout	rotate	save_model	test_f1score	test_mcc	test_accuracy	test_precision	test_recall	test_tp	test_fp	test_tn	test_fn	test_threshold	val_auc	val_auprc	test_auc	test_auprc
convnetTop5Run_2870.out	CNNModel	CHEMBL2185	adam	0.0005	15	32	0	0.6	0	1	0.82	0.61	0.8	0.78	0.86	220	62	184	37	0.18	0.87	0.89	0.88	0.9
convnetTop5Run_2871.out	CNNModel	CHEMBL5373	adam	0.0005	15	128	0	0.6	0	1	0.81	0.6	0.8	0.79	0.83	58	15	51	12	0.91	0.94	0.95	0.91	0.93
convnetTop5Run_2865.out	CNNModel	CHEMBL1790	adam	0.0005	15	128	0	0.6	0	1	0.84	0.7	0.85	0.83	0.85	62	13	77	11	0.57	0.95	0.95	0.91	0.92
convnetTop5Run_868.out	CNNModel	CHEMBL3508	adam	0.0005	30	32	0	0.6	0	1	0.89	0.74	0.87	0.83	0.96	45	9	28	2	0.02	0.94	0.94	0.96	0.97
convnetTop5Run_2695.out	CNNModel	CHEMBL2851	adam	0.0001	30	32	0	0.6	0	1	0.91	0.84	0.92	0.97	0.86	59	2	81	10	0.94	0.96	0.97	0.97	0.97
convnetTop5Run_698.out	CNNModel	CHEMBL4123	adam	0.0001	15	128	0	0.6	0	1	0.47	0.41	0.63	1.0	0.31	11	0	32	25	0.51	0.8	0.85	0.86	0.9
convnetTop5Run_1388.out	CNNModel	CHEMBL5508	adam	0.0001	30	256	0	0.8	0	1	0.63	0.38	0.68	0.73	0.56	100	37	150	78	0.66	0.77	0.76	0.76	0.73
convnetTop5Run_854.out	CNNModel	CHEMBL3746	adam	0.0001	15	256	0	0.8	0	1	0.58	0.32	0.68	0.64	0.53	9	5	18	8	0.57	0.67	0.67	0.77	0.76
convnetTop5Run_2681.out	CNNModel	CHEMBL3952	adam	0.0005	15	256	0	0.8	0	1	0.88	0.75	0.87	0.89	0.86	312	40	309	49	0.02	0.95	0.95	0.94	0.94
convnetTop5Run_2859.out	CNNModel	CHEMBL3766	adam	0.0005	15	32	0	0.6	0	1	0.86	0.74	0.87	0.88	0.84	58	8	71	11	0.82	0.95	0.95	0.94	0.93
convnetTop5Run_1363.out	CNNModel	CHEMBL5080	RMSprop	0.001	30	128	0	0.6	0	1	0.73	0.56	0.74	0.94	0.59	33	2	40	23	0.36	0.86	0.91	0.84	0.9
convnetTop5Run_673.out	CNNModel	CHEMBL221	adam	0.001	15	256	0	0.6	0	1	0.0	0.0	0.53	0.0	0.0	0	0	156	140	1.0	0.5	0.49	0.5	0.47
convnetTop5Run_3206.out	CNNModel	CHEMBL4616	adam	0.0005	15	128	0	0.8	0	1	0.85	0.74	0.87	0.91	0.81	116	12	151	28	0.97	0.92	0.92	0.94	0.92
convnetTop5Run_115.out	CNNModel	CHEMBL1917	adam	0.0001	15	256	0	0.6	0	1	0.9	0.82	0.91	0.96	0.84	75	3	87	14	0.46	0.95	0.95	0.96	0.97
convnetTop5Run_1411.out	CNNModel	CHEMBL4506	adam	0.001	30	256	0	0.6	0	1	0.69	0.47	0.72	0.84	0.59	26	5	32	18	0.97	0.77	0.84	0.81	0.77
convnetTop5Run_1439.out	CNNModel	CHEMBL4158	adam	0.0005	15	128	0	0.8	0	1	0.83	0.51	0.77	0.74	0.94	34	12	12	2	0.62	0.9	0.91	0.86	0.88
convnetTop5Run_2656.out	CNNModel	CHEMBL3286	adam	0.0005	15	256	0	0.6	0	1	0.0	0.0	0.58	0.0	0.0	0	0	154	112	1.0	0.59	0.52	0.62	0.5
convnetTop5Run_2642.out	CNNModel	CHEMBL6115	adam	0.0005	15	256	0	0.8	0	1	0.91	0.82	0.91	0.91	0.91	43	4	40	4	0.34	0.97	0.98	0.97	0.98
convnetTop5Run_897.out	CNNModel	CHEMBL4657	adam	0.0005	15	256	0	0.6	0	1	0.54	0.2	0.6	0.6	0.5	55	37	83	55	0.54	0.65	0.66	0.66	0.63
convnetTop5Run_129.out	CNNModel	CHEMBL274	adam	0.0005	30	128	0	0.8	0	1	0.91	0.84	0.92	0.92	0.91	267	22	330	28	0.92	0.97	0.97	0.97	0.96
convnetTop5Run_2124.out	CNNModel	CHEMBL3231	adam	0.001	15	128	0	0.6	0	1	0.82	0.67	0.83	0.8	0.85	67	17	79	12	0.18	0.86	0.8	0.89	0.88
convnetTop5Run_1808.out	CNNModel	CHEMBL3976	adam	0.001	15	32	0	0.8	0	1	0.0	0.0	0.44	0.0	0.0	0	0	86	110	1.0	0.74	0.8	0.69	0.74
convnetTop5Run_2497.out	CNNModel	CHEMBL2949	adam	0.0005	30	256	0	0.8	0	1	0.51	0.41	0.69	0.88	0.36	29	4	94	51	1.0	0.63	0.61	0.73	0.69
convnetTop5Run_1820.out	CNNModel	CHEMBL262	adam	0.0001	30	32	0	0.6	0	1	0.74	0.5	0.75	0.76	0.73	271	85	291	102	0.33	0.83	0.82	0.81	0.8
convnetTop5Run_2483.out	CNNModel	CHEMBL1980	adam	0.0005	30	256	0	0.8	0	1	0.71	0.4	0.7	0.66	0.76	42	22	39	13	0.31	0.78	0.8	0.77	0.76
convnetTop5Run_1161.out	CNNModel	CHEMBL2664	adam	0.0005	5	32	0	0.6	0	1	0.0	0.0	0.35	0.0	0.0	0	0	17	32	1.0	0.87	0.93	0.91	0.95
convnetTop5Run_3010.out	CNNModel	CHEMBL4068	adam	0.001	15	256	0	0.8	0	1	0.86	0.74	0.86	0.78	0.97	70	20	64	2	0.15	0.91	0.91	0.93	0.9
convnetTop5Run_1613.out	CNNModel	CHEMBL2599	RMSprop	0.0005	30	32	0	0.8	0	1	0.88	0.76	0.88	0.89	0.87	355	44	380	54	0.18	0.96	0.96	0.95	0.96
convnetTop5Run_317.out	CNNModel	CHEMBL3864	adam	0.001	30	256	0	0.6	0	1	0.65	0.43	0.73	0.67	0.64	16	8	29	9	0.25	0.81	0.82	0.76	0.7
convnetTop5Run_3004.out	CNNModel	CHEMBL2274	adam	0.0001	30	32	0	0.6	0	1	0.9	0.8	0.89	0.83	1.0	38	8	29	0	0.14	0.93	0.92	0.97	0.97
convnetTop5Run_2454.out	CNNModel	CHEMBL3769	adam	0.001	30	128	0	0.8	0	1	0.74	0.5	0.75	0.76	0.72	73	23	83	29	0.95	0.85	0.84	0.83	0.82
convnetTop5Run_2440.out	CNNModel	CHEMBL4140	adam	0.0001	30	128	0	0.8	0	1	0.82	0.69	0.84	0.75	0.91	21	7	27	2	0.5	0.9	0.83	0.94	0.91
convnetTop5Run_15.out	CNNModel	CHEMBL3836	adam	0.001	15	256	0	0.6	0	1	0.67	0.54	0.75	0.92	0.52	23	2	46	21	0.57	0.76	0.8	0.83	0.84
convnetTop5Run_1968.out	CNNModel	CHEMBL4051	adam	0.0005	15	32	0	0.8	0	1	0.81	0.56	0.77	0.71	0.94	34	14	19	2	0.37	0.83	0.84	0.87	0.88
convnetTop5Run_29.out	CNNModel	CHEMBL2047	adam	0.0005	15	256	0	0.8	0	1	0.82	0.66	0.82	0.88	0.77	81	11	84	24	0.63	0.86	0.88	0.89	0.92
convnetTop5Run_2285.out	CNNModel	CHEMBL1906	adam	0.0005	15	128	0	0.8	0	1	0.88	0.75	0.88	0.88	0.88	98	14	102	14	0.93	0.94	0.94	0.96	0.96
convnetTop5Run_1954.out	CNNModel	CHEMBL3768	adam	0.0005	30	32	0	0.8	0	1	0.89	0.77	0.89	0.91	0.88	42	4	36	6	0.27	0.9	0.95	0.93	0.95
convnetTop5Run_1015.out	CNNModel	CHEMBL2252	RMSprop	0.0005	30	128	0	0.8	0	1	0.93	0.85	0.92	0.98	0.88	100	2	85	14	0.94	0.96	0.97	0.97	0.98
convnetTop5Run_511.out	CNNModel	CHEMBL6007	adam	0.001	15	256	0	0.8	0	1	0.0	0.0	0.48	0.0	0.0	0	0	34	37	1.0	0.55	0.58	0.57	0.66
convnetTop5Run_3164.out	CNNModel	CHEMBL301	adam	0.0005	30	32	0	0.8	0	1	0.0	0.0	0.5	0.0	0.0	0	0	258	260	1.0	0.5	0.48	0.5	0.5
convnetTop5Run_277.out	CNNModel	CHEMBL4128	adam	0.0005	15	128	0	0.6	0	1	0.86	0.71	0.85	0.84	0.88	103	19	90	14	0.2	0.89	0.87	0.92	0.93
convnetTop5Run_1773.out	CNNModel	CHEMBL5314	adam	0.001	30	32	0	0.6	0	1	0.84	0.76	0.88	0.96	0.75	27	1	44	9	0.17	0.94	0.95	0.9	0.92
convnetTop5Run_263.out	CNNModel	CHEMBL283	RMSprop	0.0005	30	128	0	0.6	0	1	0.81	0.53	0.78	0.83	0.8	153	31	90	39	0.93	0.86	0.89	0.85	0.89
convnetTop5Run_1767.out	CNNModel	CHEMBL230	RMSprop	0.0001	30	256	0	0.8	0	1	0.81	0.5	0.76	0.76	0.86	305	97	154	49	0.4	0.77	0.81	0.82	0.85
convnetTop5Run_2508.out	CNNModel	CHEMBL313	RMSprop	0.0005	30	128	0	0.6	0	1	0.8	0.54	0.77	0.85	0.75	110	19	77	36	0.8	0.88	0.9	0.84	0.89
convnetTop5Run_1001.out	CNNModel	CHEMBL4789	adam	0.0005	30	32	0	0.8	0	1	0.56	0.35	0.69	0.7	0.47	14	6	35	16	0.5	0.75	0.74	0.74	0.74
convnetTop5Run_3158.out	CNNModel	CHEMBL3638342	RMSprop	0.0005	30	256	0	0.8	0	1	0.99	0.98	0.99	0.98	1.0	52	1	53	0	0.99	0.96	0.98	1.0	1.0
convnetTop5Run_1983.out	CNNModel	CHEMBL4462	adam	0.0005	15	256	0	0.6	0	1	0.59	0.4	0.67	0.84	0.45	27	5	50	33	0.41	0.79	0.84	0.76	0.79
convnetTop5Run_2534.out	CNNModel	CHEMBL2056	adam	0.001	30	256	0	0.8	0	1	0.0	0.0	0.47	0.0	0.0	0	0	161	180	1.0	0.5	0.54	0.5	0.53
convnetTop5Run_908.out	CNNModel	CHEMBL3116	adam	0.001	15	256	0	0.6	0	1	0.0	0.0	0.48	0.0	0.0	0	0	86	95	1.0	0.5	0.52	0.5	0.52
convnetTop5Run_3399.out	CNNModel	CHEMBL4179	adam	0.0005	30	256	0	0.6	0	1	0.73	0.54	0.76	0.84	0.64	65	12	91	36	0.98	0.86	0.89	0.85	0.85
convnetTop5Run_2939.out	CNNModel	CHEMBL3837	adam	0.001	15	32	0	0.8	0	1	0.68	0.35	0.66	0.77	0.61	53	16	46	34	0.76	0.65	0.74	0.71	0.74
convnetTop5Run_934.out	CNNModel	CHEMBL2028	adam	0.001	15	256	0	0.8	0	1	0.9	0.81	0.9	0.95	0.85	119	6	124	21	0.85	0.97	0.97	0.96	0.97
convnetTop5Run_920.out	CNNModel	CHEMBL4599	adam	0.0005	15	128	0	0.6	0	1	0.92	0.83	0.92	0.91	0.93	77	8	74	6	0.4	0.98	0.99	0.96	0.97
convnetTop5Run_1571.out	CNNModel	CHEMBL5137	adam	0.001	30	256	0	0.8	0	1	0.88	0.78	0.89	0.96	0.81	43	2	52	10	0.97	0.95	0.96	0.95	0.96
convnetTop5Run_2078.out	CNNModel	CHEMBL204	adam	0.0005	15	128	0	0.6	0	1	0.78	0.47	0.74	0.79	0.77	313	85	207	96	0.86	0.83	0.87	0.8	0.83
convnetTop5Run_3400.out	CNNModel	CHEMBL4179	adam	0.0001	30	32	0	0.8	0	1	0.77	0.59	0.79	0.86	0.69	67	11	84	30	0.87	0.83	0.86	0.85	0.86
convnetTop5Run_713.out	CNNModel	CHEMBL4561	RMSprop	0.0005	30	256	0	0.6	0	1	0.91	0.82	0.91	0.93	0.89	175	13	184	22	0.81	0.94	0.95	0.96	0.96
convnetTop5Run_1217.out	CNNModel	CHEMBL2527	adam	0.0005	15	32	0	0.6	0	1	0.72	0.51	0.76	0.76	0.69	34	11	47	15	0.75	0.84	0.85	0.81	0.79
convnetTop5Run_707.out	CNNModel	CHEMBL2835	RMSprop	0.0005	15	256	0	0.6	0	1	0.85	0.72	0.86	0.89	0.82	267	33	298	59	0.92	0.94	0.95	0.92	0.93
convnetTop5Run_1203.out	CNNModel	CHEMBL3974	adam	0.0001	30	256	0	0.6	0	1	0.91	0.83	0.91	0.95	0.88	117	6	114	16	0.52	0.97	0.98	0.97	0.97
convnetTop5Run_2722.out	CNNModel	CHEMBL4321	adam	0.0005	15	256	0	0.8	0	1	0.74	0.5	0.74	0.82	0.68	61	13	59	29	0.25	0.79	0.76	0.79	0.83
convnetTop5Run_3428.out	CNNModel	CHEMBL3401	adam	0.0005	30	32	0	0.6	0	1	0.78	0.59	0.79	0.84	0.73	16	3	18	6	0.61	0.88	0.85	0.86	0.85
convnetTop5Run_1559.out	CNNModel	CHEMBL1878	adam	0.0005	15	256	0	0.8	0	1	0.81	0.69	0.85	0.85	0.78	28	5	48	8	0.87	0.97	0.97	0.92	0.91
convnetTop5Run_2050.out	CNNModel	CHEMBL3863	adam	0.0001	30	256	0	0.6	0	1	0.39	0.13	0.51	0.7	0.27	7	3	16	19	0.57	0.7	0.68	0.68	0.7
convnetTop5Run_2720.out	CNNModel	CHEMBL1902	adam	0.001	15	256	0	0.6	0	1	0.83	0.7	0.83	0.98	0.72	42	1	41	16	0.87	0.93	0.94	0.93	0.96
convnetTop5Run_1229.out	CNNModel	CHEMBL5979	adam	0.0005	15	128	0	0.8	0	1	0.0	0.0	0.47	0.0	0.0	0	0	35	39	1.0	0.8	0.82	0.82	0.81
convnetTop5Run_2046.out	CNNModel	CHEMBL3863	adam	0.001	15	128	0	0.6	0	1	0.46	0.35	0.62	0.89	0.31	8	1	23	18	0.62	0.83	0.84	0.84	0.83
convnetTop5Run_3358.out	CNNModel	CHEMBL3772	adam	0.001	15	128	0	0.8	0	1	0.84	0.73	0.87	0.89	0.78	51	6	79	14	0.91	0.93	0.95	0.93	0.93
convnetTop5Run_2052.out	CNNModel	CHEMBL1293194	adam	0.001	15	128	0	0.6	0	1	0.83	0.69	0.84	0.88	0.79	22	3	27	6	0.58	0.94	0.94	0.93	0.94
convnetTop5Run_2734.out	CNNModel	CHEMBL335	adam	0.0001	30	32	0	0.6	0	1	0.8	0.47	0.75	0.76	0.85	176	56	86	31	0.56	0.78	0.84	0.81	0.84
convnetTop5Run_1215.out	CNNModel	CHEMBL4204	adam	0.001	30	32	0	0.6	0	1	0.8	0.62	0.79	0.93	0.69	41	3	40	18	1.0	0.91	0.91	0.85	0.91
convnetTop5Run_711.out	CNNModel	CHEMBL4561	adam	0.0005	30	128	0	0.8	0	1	0.9	0.82	0.91	0.94	0.87	171	11	183	25	0.98	0.94	0.95	0.95	0.96
convnetTop5Run_3402.out	CNNModel	CHEMBL3729	adam	0.001	30	256	0	0.6	0	1	0.0	0.0	0.58	0.0	0.0	0	0	76	55	1.0	0.5	0.44	0.5	0.42
convnetTop5Run_3364.out	CNNModel	CHEMBL3427	adam	0.0005	15	256	0	0.6	0	1	0.75	0.56	0.78	0.68	0.83	15	7	20	3	0.55	0.92	0.95	0.87	0.86
convnetTop5Run_1573.out	CNNModel	CHEMBL5137	adam	0.001	30	256	0	0.6	0	1	0.81	0.67	0.84	0.8	0.82	33	8	46	7	0.15	0.89	0.88	0.91	0.91
convnetTop5Run_1567.out	CNNModel	CHEMBL5409	adam	0.001	30	128	0	0.8	0	1	0.0	0.0	0.51	0.0	0.0	0	0	37	35	1.0	0.5	0.5	0.5	0.49
convnetTop5Run_3370.out	CNNModel	CHEMBL3385	adam	0.0005	30	32	0	0.6	0	1	0.0	0.0	0.49	0.0	0.0	0	0	20	21	1.0	0.66	0.73	0.83	0.85
convnetTop5Run_3416.out	CNNModel	CHEMBL5414	adam	0.0005	30	32	0	0.6	0	1	0.0	0.0	0.56	0.0	0.0	0	0	45	36	1.0	0.5	0.43	0.5	0.44
convnetTop5Run_2708.out	CNNModel	CHEMBL4899	adam	0.001	30	256	0	0.8	0	1	0.68	0.48	0.72	0.57	0.84	16	12	23	3	0.05	0.81	0.71	0.89	0.83
convnetTop5Run_1201.out	CNNModel	CHEMBL3974	adam	0.0005	15	128	0	0.6	0	1	0.9	0.82	0.91	0.95	0.85	87	5	111	15	0.95	0.95	0.94	0.97	0.97
convnetTop5Run_705.out	CNNModel	CHEMBL2327	RMSprop	0.0005	30	256	0	0.8	0	1	0.84	0.72	0.86	0.9	0.79	127	14	165	33	0.62	0.93	0.94	0.93	0.93
convnetTop5Run_936.out	CNNModel	CHEMBL6141	adam	0.0005	15	128	0	0.8	0	1	0.47	0.22	0.58	0.72	0.35	28	11	58	51	0.67	0.62	0.71	0.55	0.67
convnetTop5Run_2085.out	CNNModel	CHEMBL4908	RMSprop	0.0005	15	256	0	0.8	0	1	0.94	0.89	0.94	0.95	0.94	177	10	175	11	0.1	0.98	0.98	0.99	0.99
convnetTop5Run_1598.out	CNNModel	CHEMBL4261	adam	0.001	30	128	0	0.6	0	1	0.54	0.09	0.48	0.41	0.8	16	23	9	4	0.61	0.58	0.5	0.56	0.47
convnetTop5Run_2091.out	CNNModel	CHEMBL4461	adam	0.001	30	32	0	0.8	0	1	0.0	0.0	0.47	0.0	0.0	0	0	24	27	1.0	0.48	0.45	0.45	0.51
convnetTop5Run_922.out	CNNModel	CHEMBL3138	adam	0.0005	15	256	0	0.6	0	1	0.91	0.85	0.92	0.93	0.9	101	8	128	11	0.8	0.94	0.93	0.97	0.96
convnetTop5Run_2907.out	CNNModel	CHEMBL1913	adam	0.0005	30	32	0	0.8	0	1	0.79	0.63	0.81	0.9	0.7	122	14	155	52	0.93	0.87	0.89	0.89	0.89
convnetTop5Run_2244.out	CNNModel	CHEMBL246	adam	0.0005	30	32	0	0.8	0	1	0.86	0.75	0.88	0.89	0.84	64	8	80	12	0.81	0.93	0.9	0.95	0.92
convnetTop5Run_249.out	CNNModel	CHEMBL2176771	adam	0.001	15	256	0	0.8	0	1	0.95	0.9	0.95	0.99	0.91	136	2	137	13	0.27	0.99	0.99	0.99	0.99
convnetTop5Run_2522.out	CNNModel	CHEMBL2815	RMSprop	0.001	15	256	0	0.8	0	1	0.0	0.0	0.5	0.0	0.0	0	0	229	233	1.0	0.5	0.51	0.5	0.5
convnetTop5Run_1759.out	CNNModel	CHEMBL5763	adam	0.0005	30	128	0	0.8	0	1	0.82	0.63	0.82	0.83	0.8	239	48	237	59	0.87	0.89	0.91	0.89	0.9
convnetTop5Run_1981.out	CNNModel	CHEMBL4462	RMSprop	0.0005	30	256	0	0.6	0	1	0.74	0.58	0.79	0.85	0.65	35	6	58	19	0.64	0.85	0.88	0.86	0.87
convnetTop5Run_1771.out	CNNModel	CHEMBL5314	adam	0.0005	30	128	0	0.8	0	1	0.0	0.0	0.46	0.0	0.0	0	0	37	44	1.0	0.66	0.69	0.7	0.74
convnetTop5Run_275.out	CNNModel	CHEMBL2176813	adam	0.001	15	32	0	0.6	0	1	0.94	0.87	0.94	0.93	0.95	40	3	34	2	0.54	0.99	0.99	0.97	0.97
convnetTop5Run_2278.out	CNNModel	CHEMBL222	adam	0.001	15	256	0	0.6	0	1	0.76	0.41	0.72	0.81	0.73	135	32	74	51	0.37	0.84	0.89	0.77	0.81
convnetTop5Run_513.out	CNNModel	CHEMBL6007	adam	0.0005	15	256	0	0.8	0	1	0.07	0.15	0.6	1.0	0.04	1	0	39	27	0.44	0.77	0.84	0.73	0.64
convnetTop5Run_1017.out	CNNModel	CHEMBL5570	adam	0.0005	30	128	0	0.6	0	1	0.94	0.9	0.95	0.94	0.94	32	2	48	2	0.37	0.97	0.98	0.98	0.98
convnetTop5Run_507.out	CNNModel	CHEMBL2842	adam	0.001	15	256	0	0.6	0	1	0.82	0.56	0.78	0.77	0.89	70	21	39	9	0.73	0.93	0.94	0.89	0.92
convnetTop5Run_261.out	CNNModel	CHEMBL283	RMSprop	0.0005	30	256	0	0.6	0	1	0.81	0.54	0.77	0.84	0.78	145	27	91	42	0.94	0.86	0.86	0.83	0.87
convnetTop5Run_2287.out	CNNModel	CHEMBL3072	adam	0.0005	15	32	0	0.6	0	1	0.8	0.65	0.83	0.8	0.8	40	10	58	10	0.69	0.87	0.82	0.9	0.87
convnetTop5Run_3199.out	CNNModel	CHEMBL2590	adam	0.001	15	256	0	0.8	0	1	0.56	0.38	0.69	0.78	0.44	31	9	77	40	0.99	0.78	0.83	0.78	0.71
convnetTop5Run_1942.out	CNNModel	CHEMBL4630	RMSprop	0.0001	30	128	0	0.6	0	1	0.8	0.64	0.81	0.88	0.73	237	32	295	89	0.91	0.9	0.9	0.9	0.9
convnetTop5Run_17.out	CNNModel	CHEMBL3833	RMSprop	0.001	30	256	0	0.8	0	1	0.93	0.87	0.93	0.89	0.98	54	7	61	1	0.4	0.98	0.98	0.98	0.98
convnetTop5Run_2330.out	CNNModel	CHEMBL3464	adam	0.0005	15	32	0	0.8	0	1	0.65	0.34	0.67	0.7	0.61	37	16	43	24	0.73	0.73	0.71	0.76	0.73
convnetTop5Run_1639.out	CNNModel	CHEMBL1991	adam	0.0005	15	128	0	0.6	0	1	0.0	0.0	0.51	0.0	0.0	0	0	162	157	1.0	0.5	0.47	0.5	0.49
convnetTop5Run_2442.out	CNNModel	CHEMBL1836	adam	0.001	15	32	0	0.6	0	1	0.58	0.29	0.66	0.57	0.58	32	24	58	23	0.43	0.74	0.72	0.73	0.75
convnetTop5Run_2324.out	CNNModel	CHEMBL3426	adam	0.0005	30	256	0	0.8	0	1	0.71	0.51	0.73	0.86	0.6	32	5	40	21	0.4	0.87	0.89	0.87	0.9
convnetTop5Run_1605.out	CNNModel	CHEMBL307	adam	0.0005	15	128	0	0.6	0	1	0.56	0.36	0.67	0.77	0.44	17	5	37	22	0.52	0.73	0.73	0.78	0.78
convnetTop5Run_3012.out	CNNModel	CHEMBL235	adam	0.001	30	256	0	0.8	0	1	0.86	0.64	0.82	0.82	0.9	244	54	140	28	0.12	0.93	0.94	0.91	0.94
convnetTop5Run_1163.out	CNNModel	CHEMBL2664	adam	0.0005	5	256	0	0.6	0	1	0.75	0.46	0.73	0.79	0.7	19	5	16	8	0.63	0.88	0.89	0.87	0.9
convnetTop5Run_1177.out	CNNModel	CHEMBL1811	adam	0.001	15	32	0	0.6	0	1	0.92	0.84	0.92	0.88	0.96	105	15	103	4	0.14	0.96	0.97	0.96	0.96
convnetTop5Run_473.out	CNNModel	CHEMBL1907	adam	0.0001	30	32	0	0.8	0	1	0.0	0.0	0.55	0.0	0.0	0	0	34	28	1.0	0.8	0.83	0.86	0.82
convnetTop5Run_2318.out	CNNModel	CHEMBL280	RMSprop	0.001	30	128	0	0.8	0	1	0.86	0.65	0.83	0.84	0.87	155	29	102	23	0.82	0.89	0.92	0.89	0.9
convnetTop5Run_315.out	CNNModel	CHEMBL1255149	adam	0.001	15	256	0	0.8	0	1	0.0	0.0	0.56	0.0	0.0	0	0	35	28	1.0	0.5	0.65	0.5	0.44
convnetTop5Run_2495.out	CNNModel	CHEMBL4439	adam	0.001	15	256	0	0.6	0	1	0.87	0.77	0.88	0.92	0.82	103	9	129	22	1.0	0.95	0.96	0.95	0.96
convnetTop5Run_2481.out	CNNModel	CHEMBL1980	adam	0.001	30	128	0	0.6	0	1	0.79	0.65	0.83	0.85	0.73	33	6	54	12	0.85	0.91	0.9	0.91	0.89
convnetTop5Run_1836.out	CNNModel	CHEMBL1951	adam	0.0005	30	128	0	0.8	0	1	0.67	0.39	0.7	0.69	0.66	123	56	152	64	0.69	0.77	0.75	0.76	0.73
convnetTop5Run_881.out	CNNModel	CHEMBL232	RMSprop	0.001	30	128	0	0.6	0	1	0.91	0.81	0.9	0.94	0.88	221	15	198	30	0.15	0.95	0.95	0.95	0.96
convnetTop5Run_2132.out	CNNModel	CHEMBL4080	adam	0.001	15	128	0	0.8	0	1	0.8	0.63	0.81	0.73	0.88	22	8	25	3	0.46	0.94	0.94	0.9	0.93
convnetTop5Run_3238.out	CNNModel	CHEMBL3514	adam	0.0005	15	128	0	0.8	0	1	0.88	0.77	0.88	0.93	0.83	54	4	56	11	0.07	0.93	0.93	0.92	0.93
convnetTop5Run_2898.out	CNNModel	CHEMBL3912	adam	0.001	30	256	0	0.6	0	1	0.0	0.0	0.55	0.0	0.0	0	0	42	35	1.0	0.5	0.48	0.5	0.45
convnetTop5Run_1361.out	CNNModel	CHEMBL5080	adam	0.001	30	128	0	0.8	0	1	0.87	0.71	0.85	0.98	0.78	58	1	35	16	0.77	0.96	0.97	0.95	0.98
convnetTop5Run_2668.out	CNNModel	CHEMBL5413	adam	0.0005	30	32	0	0.8	0	1	0.92	0.84	0.92	0.95	0.9	35	2	33	4	0.09	0.96	0.9	0.98	0.98
convnetTop5Run_1407.out	CNNModel	CHEMBL3403	adam	0.001	30	256	0	0.6	0	1	0.72	0.52	0.75	0.85	0.63	17	3	21	10	0.69	0.88	0.91	0.84	0.87
convnetTop5Run_1413.out	CNNModel	CHEMBL4506	adam	0.001	30	128	0	0.6	0	1	0.7	0.44	0.72	0.71	0.69	29	12	36	13	0.8	0.77	0.78	0.79	0.76
convnetTop5Run_1375.out	CNNModel	CHEMBL285	adam	0.0005	30	128	0	0.8	0	1	0.88	0.71	0.86	0.85	0.9	63	11	46	7	0.33	0.87	0.9	0.9	0.92
convnetTop5Run_842.out	CNNModel	CHEMBL3614	adam	0.0005	15	128	0	0.8	0	1	0.79	0.57	0.78	0.76	0.81	39	12	37	9	0.72	0.94	0.94	0.89	0.83
convnetTop5Run_2683.out	CNNModel	CHEMBL3952	RMSprop	0.0005	15	128	0	0.6	0	1	0.89	0.76	0.88	0.91	0.87	319	33	274	46	0.91	0.95	0.96	0.94	0.95
convnetTop5Run_856.out	CNNModel	CHEMBL1994	RMSprop	0.001	15	256	0	0.8	0	1	0.77	0.52	0.76	0.73	0.81	93	34	83	22	0.4	0.79	0.75	0.81	0.8
convnetTop5Run_2873.out	CNNModel	CHEMBL5373	adam	0.001	15	256	0	0.6	0	1	0.73	0.49	0.74	0.68	0.79	46	22	51	12	0.31	0.85	0.83	0.85	0.83
convnetTop5Run_2867.out	CNNModel	CHEMBL2185	adam	0.001	30	32	0	0.8	0	1	0.0	0.0	0.52	0.0	0.0	0	0	282	259	1.0	0.5	0.51	0.5	0.48
convnetTop5Run_2866.out	CNNModel	CHEMBL2185	adam	0.0005	15	256	0	0.8	0	1	0.86	0.71	0.86	0.86	0.85	223	35	226	40	0.64	0.9	0.9	0.91	0.92
convnetTop5Run_857.out	CNNModel	CHEMBL1994	RMSprop	0.001	30	256	0	0.8	0	1	0.8	0.58	0.79	0.76	0.85	97	31	83	17	0.09	0.92	0.93	0.9	0.91
convnetTop5Run_2682.out	CNNModel	CHEMBL3952	adam	0.0005	15	128	0	0.6	0	1	0.0	0.0	0.52	0.0	0.0	0	0	372	343	1.0	0.5	0.51	0.5	0.48
convnetTop5Run_116.out	CNNModel	CHEMBL3687	adam	0.0005	30	256	0	0.6	0	1	0.82	0.65	0.83	0.86	0.78	18	3	20	5	0.8	0.85	0.89	0.89	0.91
convnetTop5Run_1412.out	CNNModel	CHEMBL4506	adam	0.0001	30	256	0	0.8	0	1	0.79	0.33	0.7	0.72	0.86	44	17	13	7	0.44	0.68	0.65	0.77	0.84
convnetTop5Run_1374.out	CNNModel	CHEMBL285	adam	0.0001	30	32	0	0.8	0	1	0.87	0.66	0.83	0.8	0.95	78	20	40	4	0.37	0.94	0.93	0.92	0.94
convnetTop5Run_664.out	CNNModel	CHEMBL5285	adam	0.0005	30	256	0	0.6	0	1	0.93	0.88	0.94	0.86	1.0	19	3	26	0	0.87	0.93	0.96	0.99	0.99
convnetTop5Run_102.out	CNNModel	CHEMBL3948	adam	0.0005	15	256	0	0.8	0	1	0.96	0.92	0.96	0.98	0.94	162	3	149	10	0.83	0.99	0.99	0.99	0.99
